Model,Cohesiveness,HITId,WorkTimeInSeconds,Input.audio_url
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,24,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,26,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,2,3O0M2G5VC62O72TKLRZK2ZB955T49B,195,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,33,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,2,3O0M2G5VC62O72TKLRZK2ZB955T49B,15,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,186,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,536,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,311,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,263,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,22,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,77,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,13,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,76,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,153,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,53,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,1,3O0M2G5VC62O72TKLRZK2ZB955T49B,159,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,284,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,46,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,309,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,19,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,15,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,2,3O0M2G5VC62O72TKLRZK2ZB955T49B,17,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,25,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,50,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,344,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,2,3O0M2G5VC62O72TKLRZK2ZB955T49B,501,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,172,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,2,3O0M2G5VC62O72TKLRZK2ZB955T49B,128,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,233,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,113,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,22,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,87,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,2,3O0M2G5VC62O72TKLRZK2ZB955T49B,247,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,254,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,2,3O0M2G5VC62O72TKLRZK2ZB955T49B,17,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,451,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,475,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,226,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,165,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,124,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,5,3O0M2G5VC62O72TKLRZK2ZB955T49B,18,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,454,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,505,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3O0M2G5VC62O72TKLRZK2ZB955T49B,18,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,4,3O0M2G5VC62O72TKLRZK2ZB955T49B,187,https://music-survey-files.s3.amazonaws.com/audio/a7b2615be53e047b0bd76f35abcff820a.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,92,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,226,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,376,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,551,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,21,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,42,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,23,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,20,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,263,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,2,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,112,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,68,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,431,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,313,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,115,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,23,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,94,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,25,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,287,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,35,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,384,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,39,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,512,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,2,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,546,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,40,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,181,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,399,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,96,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,225,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,64,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,501,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,20,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,33,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,454,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,427,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,23,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,17,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,300,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,35,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,89,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,21,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,58,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,23,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,110,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,57,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,44,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,67,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,370,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,162,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,372,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,110,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,103,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,22,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,64,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,82,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,162,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,154,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,139,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,17,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,21,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,112,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,499,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,360,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,22,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,2,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,110,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,201,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,278,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,2,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,65,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,31,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,2,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,134,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,147,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,559,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,119,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,82,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,47,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,23,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,19,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,128,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,170,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,127,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,178,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,68,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,441,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,370,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,295,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,139,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,345,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,574,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,284,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,217,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,48,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,196,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,149,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,27,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,3,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,141,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,226,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,5,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,19,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,28,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,44,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,23,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,207,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,111,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,192,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,486,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
Anticipation-RNN,4,3QI9WAYOGQBKR4TXDLSQGS0DTKO6S9,21,https://music-survey-files.s3.amazonaws.com/audio/a33ea5557880240ec94ee74f22c9e3b55.mp3
